"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"40011.0","1533402487900","253392035716417","0.2687378","-7.5224457","6.3988953"
"40016.0","1533402487905","253392040751817","0.22817993","-7.593384","6.4317474"
"40021.0","1533402487910","253392045787218","0.41882324","-7.561783","6.379486"
"40027.0","1533402487915","253392050822618","0.30749512","-7.5967712","6.373764"
"40032.0","1533402487920","253392055858018","0.15431213","-7.5760956","6.4765167"
"40037.0","1533402487925","253392060893419","0.3026123","-7.6029816","6.416046"
"40042.0","1533402487930","253392065928819","0.24066162","-7.734085","6.504181"
"40047.0","1533402487935","253392070964220","0.3060913","-7.626236","6.438431"
"40052.0","1533402487940","253392075999620","0.26278687","-7.66626","6.372116"
"40057.0","1533402487945","253392081035020","0.28459167","-7.6016083","6.3802032"
"40062.0","1533402487950","253392086070421","0.27947998","-7.5837097","6.389496"
"40067.0","1533402487955","253392091105821","0.39900208","-7.5929413","6.5149536"
"40072.0","1533402487960","253392096141221","0.24290466","-7.60907","6.41156"
"40077.0","1533402487965","253392101176622","0.30010986","-7.629135","6.4331512"
"40082.0","1533402487971","253392106212022","0.466568","-7.6812744","6.4812927"
"40087.0","1533402487974","253392111247423","0.46220398","-7.598358","6.473007"
"40092.0","1533402487980","253392116282823","0.34729004","-7.625992","6.461899"
"40097.0","1533402487984","253392121318223","0.327713","-7.674103","6.538208"
"40102.0","1533402487990","253392126353624","0.3510437","-7.6909637","6.609955"
"40107.0","1533402487994","253392131389024","0.2584381","-7.648834","6.4354706"
"40112.0","1533402487999","253392136424425","0.44093323","-7.6405334","6.6375885"
"40117.0","1533402488004","253392141459825","0.4092102","-7.7846985","6.4980164"
"40122.0","1533402488009","253392146495225","0.49331665","-7.7270966","6.535095"
"40127.0","1533402488014","253392151530626","0.46366882","-7.945572","6.6223145"
"40132.0","1533402488019","253392156566026","0.5404663","-7.680603","6.6262207"
"40137.0","1533402488024","253392161601427","0.417099","-7.5624237","6.6025696"
"40142.0","1533402488034","253392166636827","0.527359","-7.9163666","6.7087708"
"40147.0","1533402488039","253392171672227","0.4572754","-7.7289276","6.647644"
"40152.0","1533402488039","253392176707628","0.33988953","-7.875656","6.647644"
"40157.0","1533402488049","253392181743028","0.5649414","-7.766327","6.5923157"
"40162.0","1533402488054","253392186778429","0.47624207","-7.6265564","6.6444855"
"40168.0","1533402488058","253392191813829","0.39083862","-7.7843018","6.622345"
"40173.0","1533402488063","253392196849229","0.66755676","-7.920395","6.535385"
"40178.0","1533402488069","253392201884630","0.34490967","-7.888275","6.6289825"
"40183.0","1533402488073","253392206920030","0.35258484","-7.661667","6.6598053"
"40188.0","1533402488080","253392211955430","0.3357849","-7.858246","6.6500244"
"40193.0","1533402488083","253392216990831","0.42112732","-7.7491455","6.627304"
"40198.0","1533402488088","253392222026231","0.2521515","-7.7542114","6.7094574"
"40203.0","1533402488093","253392227061632","0.57185364","-7.861206","6.6029816"
"40208.0","1533402488098","253392232097032","0.4245758","-7.6117706","6.4873962"
"40213.0","1533402488103","253392237132432","0.2805786","-7.6813507","6.642395"
