"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"15323.0","1533402463628","253367760041678","0.01852417","0.20950317","-0.16218567"
"15328.0","1533402463632","253367765077078","0.017807007","0.20518494","-0.1665039"
"15333.0","1533402463637","253367770112478","0.01889038","0.21028137","-0.16038513"
"15338.0","1533402463642","253367775147879","0.019302368","0.2087555","-0.15847778"
"15343.0","1533402463648","253367780183279","0.017837524","0.20664978","-0.16375732"
"15348.0","1533402463653","253367785218680","0.01889038","0.20835876","-0.16020203"
"15353.0","1533402463658","253367790254080","0.019180298","0.20777893","-0.15699768"
"15358.0","1533402463679","253367795289480","0.01852417","0.20681763","-0.15922546"
"15363.0","1533402463684","253367800324881","0.02017212","0.20899963","-0.15563965"
"15368.0","1533402463689","253367805360281","0.018692017","0.20877075","-0.15470886"
"15373.0","1533402463695","253367810395681","0.01902771","0.20549011","-0.15838623"
"15378.0","1533402463697","253367815431082","0.020080566","0.2068634","-0.15594482"
"15383.0","1533402463698","253367820466482","0.019607544","0.20755005","-0.1537323"
"15388.0","1533402463699","253367825501883","0.01676941","0.20663452","-0.15246582"
"15393.0","1533402463701","253367830537283","0.015914917","0.2081604","-0.14875793"
"15398.0","1533402463701","253367835572683","0.01701355","0.20803833","-0.14808655"
"15403.0","1533402463707","253367840608084","0.017623901","0.20710754","-0.15097046"
"15408.0","1533402463711","253367845643484","0.017623901","0.20835876","-0.15159607"
"15413.0","1533402463716","253367850678885","0.016571045","0.20523071","-0.15367126"
"15419.0","1533402463721","253367855714285","0.016021729","0.20195007","-0.15370178"
"15424.0","1533402463726","253367860749685","0.015991211","0.20362854","-0.14935303"
"15429.0","1533402463731","253367865785086","0.01373291","0.20397949","-0.15080261"
"15434.0","1533402463736","253367870820486","0.012832642","0.20413208","-0.15316772"
"15439.0","1533402463746","253367875855887","0.012756348","0.20455933","-0.15266418"
"15444.0","1533402463748","253367880891287","0.011642456","0.2021637","-0.1552124"
"15449.0","1533402463751","253367885926687","0.012527466","0.20219421","-0.15429688"
"15454.0","1533402463756","253367890962088","0.012664795","0.20368958","-0.15266418"
"15459.0","1533402463760","253367895997488","0.010864258","0.20336914","-0.154068"
"15464.0","1533402463766","253367901032889","0.010147095","0.20301819","-0.15211487"
"15469.0","1533402463770","253367906068289","0.008712769","0.2037201","-0.15122986"
"15474.0","1533402463775","253367911103689","0.008758545","0.20179749","-0.15463257"
"15479.0","1533402463780","253367916139090","0.008300781","0.2016449","-0.15509033"
"15484.0","1533402463786","253367921174490","0.008010864","0.20353699","-0.15480042"
"15489.0","1533402463790","253367926209890","0.0071868896","0.20161438","-0.15725708"
"15494.0","1533402463795","253367931245291","0.0053710938","0.20243835","-0.15486145"
"15499.0","1533402463800","253367936280691","0.0039520264","0.20385742","-0.1537323"
"15504.0","1533402463805","253367941316092","0.0046081543","0.2040863","-0.15460205"
"15509.0","1533402463810","253367946351492","0.0038909912","0.20498657","-0.15480042"
"15514.0","1533402463815","253367951386892","0.0018920898","0.20698547","-0.15110779"
"15519.0","1533402463820","253367956422293","0.0016021729","0.20539856","-0.15335083"
"15524.0","1533402463826","253367961457693","0.0016021729","0.20515442","-0.1537323"
"15529.0","1533402463830","253367966493094","0.0016021729","0.21002197","-0.15080261"
"15534.0","1533402463834","253367971528494","5.950928E-4","0.20446777","-0.15353394"
"15539.0","1533402463839","253367976563894","5.340576E-4","0.20713806","-0.1537323"
"15544.0","1533402463845","253367981599295","5.340576E-4","0.20936584","-0.14955139"
"15549.0","1533402463849","253367986634695","-5.340576E-4","0.20516968","-0.15475464"
"15554.0","1533402463855","253367991670096","-5.340576E-4","0.20515442","-0.15278625"
"15559.0","1533402463865","253367996705496","-0.0016479492","0.20822144","-0.14968872"
"15565.0","1533402463869","253368001740896","-0.0025177002","0.20428467","-0.1567688"
"15570.0","1533402463874","253368006776297","5.950928E-4","0.20857239","-0.15336609"
"15575.0","1533402463879","253368011811697","0.0014953613","0.21090698","-0.14884949"
"15580.0","1533402463885","253368016847098","4.272461E-4","0.20387268","-0.15403748"
"15585.0","1533402463889","253368021882498","-4.8828125E-4","0.20211792","-0.15670776"
