"timestamp","system_time","lat","lon","speed","bearing","provider"
"1533402684000","1533402682838","42.99920559","-78.8095534","24.25","285.6","gps"
"1533402685000","1533402683836","42.99930229","-78.80980075","23.75","290.4","gps"
"1533402686000","1533402684836","42.9994599","-78.8100461","24.5","304.3","gps"
"1533402687000","1533402685838","42.99961082","-78.81027821","24.5","307.4","gps"
"1533402688000","1533402686835","42.99974667","-78.81050492","24.75","310.4","gps"
"1533402689000","1533402687838","42.99989333","-78.81071325","24.5","311.9","gps"
"1533402690000","1533402688836","43.00005862","-78.81091051","24.5","313.0","gps"
"1533402688082","1533402688854","43.0046273","-78.820744","0.0","0.0","network"
"1533402691000","1533402689835","43.00021129","-78.81113873","24.75","312.6","gps"
"1533402692000","1533402690838","43.00037999","-78.81139986","25.25","313.3","gps"
"1533402693000","1533402691834","43.00053036","-78.81160529","25.0","314.0","gps"
"1533402694000","1533402692835","43.00068835","-78.81181313","25.0","314.7","gps"
"1533402695000","1533402693834","43.00084766","-78.81204165","25.0","315.0","gps"
"1533402696000","1533402694841","43.00098725","-78.81223357","25.0","315.0","gps"
"1533402697000","1533402695860","43.00115924","-78.81246595","25.0","314.5","gps"
"1533402698000","1533402696838","43.00128215","-78.81268478","25.0","313.3","gps"
"1533402699000","1533402697837","43.00142519","-78.81289037","25.0","313.2","gps"
"1533402700000","1533402698842","43.00157952","-78.81311832","25.0","312.2","gps"
"1533402701000","1533402699835","43.00171243","-78.8133317","25.0","311.2","gps"
"1533402702000","1533402700833","43.00187067","-78.81358627","25.25","309.7","gps"
"1533402703000","1533402701835","43.00200693","-78.81382297","25.25","308.9","gps"
"1533402704000","1533402702836","43.00214769","-78.8141028","25.5","307.0","gps"
"1533402705000","1533402703844","43.00229118","-78.81436435","25.75","306.1","gps"
"1533402706000","1533402704838","43.00241715","-78.81462908","26.0","304.9","gps"
"1533402707000","1533402705840","43.0025486","-78.81489591","26.0","303.6","gps"
"1533402708000","1533402706836","43.00267909","-78.81519413","26.0","302.3","gps"
"1533402709000","1533402707836","43.00279476","-78.81544505","26.25","301.6","gps"
"1533402710000","1533402708838","43.00292375","-78.81573376","26.5","301.2","gps"
"1533402711000","1533402709836","43.00303442","-78.8160317","26.5","299.5","gps"
"1533402712000","1533402710835","43.00314607","-78.81630183","26.5","299.2","gps"
"1533402713000","1533402711839","43.00323881","-78.81660179","26.25","296.3","gps"
"1533402714000","1533402712840","43.00336206","-78.81688651","26.25","296.4","gps"
"1533402715000","1533402713849","43.0034539","-78.81716466","26.0","295.5","gps"
"1533402716000","1533402714835","43.00352798","-78.81748515","25.75","293.5","gps"
"1533402717000","1533402715837","43.00358271","-78.81774857","25.0","292.0","gps"
"1533402718000","1533402716836","43.00369349","-78.81802913","24.75","292.8","gps"
"1533402719000","1533402717838","43.00377865","-78.81831806","23.75","291.9","gps"
"1533402720000","1533402718839","43.0038407","-78.81856901","23.0","290.9","gps"
"1533402721000","1533402719834","43.00390809","-78.81882921","22.25","290.2","gps"
"1533402722000","1533402720837","43.00396919","-78.81906567","20.75","290.6","gps"
"1533402723000","1533402721895","43.00401434","-78.81927498","19.0","291.5","gps"
"1533402724000","1533402722836","43.00410527","-78.81946572","17.25","299.3","gps"
"1533402725000","1533402723837","43.00414615","-78.81962198","17.0","300.0","gps"
"1533402726000","1533402724835","43.00424271","-78.81974603","15.5","308.6","gps"
"1533402727000","1533402725836","43.00441643","-78.81977345","16.25","333.5","gps"
"1533402728000","1533402726837","43.00451913","-78.81982511","15.0","339.0","gps"
"1533402729000","1533402727835","43.00466425","-78.81987084","15.0","345.1","gps"
"1533402730000","1533402728886","43.00481937","-78.8199273","15.25","345.4","gps"
"1533402731000","1533402729856","43.00495076","-78.81996158","14.5","344.7","gps"
"1533402732000","1533402730836","43.00508668","-78.8200209","14.5","341.6","gps"
"1533402733000","1533402731836","43.00518418","-78.82008287","13.75","336.8","gps"
"1533402734000","1533402732836","43.00528576","-78.82015782","13.5","332.2","gps"
"1533402735000","1533402733836","43.00534018","-78.82030508","12.5","313.1","gps"
"1533402736000","1533402734837","43.00542158","-78.8204232","13.0","310.6","gps"
"1533402737000","1533402735835","43.00544315","-78.8205682","12.25","291.5","gps"
"1533402738000","1533402736837","43.00548126","-78.82070722","12.0","288.8","gps"
"1533402739000","1533402737844","43.00550792","-78.82085166","11.5","285.1","gps"
"1533402740000","1533402738834","43.0055078","-78.82098785","11.0","280.9","gps"
"1533402741000","1533402739838","43.00550596","-78.82105224","9.25","279.5","gps"
"1533402742000","1533402740835","43.00549271","-78.82114578","8.5","274.7","gps"
"1533402743000","1533402741835","43.00548157","-78.82123194","8.0","272.0","gps"
"1533402744000","1533402742836","43.00551889","-78.82135085","8.5","277.6","gps"
"1533402745000","1533402743846","43.00552546","-78.8213999","7.25","279.0","gps"
"1533402746000","1533402744835","43.00547998","-78.82144748","5.75","271.7","gps"
"1533402747000","1533402745836","43.00546494","-78.8214716","5.0","270.6","gps"
"1533402748000","1533402746835","43.00542044","-78.82149399","4.5","264.1","gps"
"1533402749000","1533402747852","43.00548032","-78.82158184","4.5","278.1","gps"
"1533402750000","1533402748834","43.00547803","-78.82164461","4.0","275.3","gps"
"1533402748161","1533402748931","42.9991557","-78.8200361","0.0","0.0","network"
"1533402768173","1533402768993","43.004718","-78.8186201","0.0","0.0","network"
"1533402783000","1533402781834","43.00530813","-78.82173789","0.75","190.1","gps"
"1533402784000","1533402782835","43.00525716","-78.82172499","1.75","164.3","gps"
"1533402785000","1533402783834","43.00529317","-78.82168511","1.25","129.4","gps"
"1533402786000","1533402784835","43.00545971","-78.82176693","3.5","345.4","gps"
"1533402787000","1533402785837","43.00551337","-78.8217778","3.5","349.1","gps"
"1533402788000","1533402786842","43.00559586","-78.82181635","4.5","345.6","gps"
"1533402789000","1533402787858","43.00564001","-78.82178563","4.25","354.3","gps"
"1533402790000","1533402788851","43.00558863","-78.82177524","2.0","356.1","gps"
"1533402788181","1533402788984","43.0059532","-78.8189741","0.0","0.0","network"
"1533402792000","1533402790835","43.00558371","-78.82175912","1.25","28.8","gps"
"1533402793000","1533402791836","43.00560393","-78.82177025","1.5","356.2","gps"
"1533402794000","1533402792835","43.00562391","-78.82178263","1.5","348.0","gps"
"1533402795000","1533402793836","43.00563397","-78.8218003","1.5","336.8","gps"
"1533402796000","1533402794842","43.00564464","-78.82181456","1.5","333.2","gps"
"1533402797000","1533402795837","43.00564456","-78.82182708","1.25","321.8","gps"
"1533402798000","1533402796842","43.00563113","-78.82182868","0.75","321.8","gps"
"1533402799000","1533402797836","43.00560364","-78.82181812","0.75","170.2","gps"
"1533402800000","1533402798836","43.00558167","-78.82181046","0.75","170.2","gps"
"1533402801000","1533402799835","43.0055671","-78.82180652","0.5","170.2","gps"
"1533402802000","1533402800834","43.00555652","-78.82180602","0.5","170.2","gps"
"1533402803000","1533402801840","43.00554492","-78.82180378","0.5","170.2","gps"
"1533402804000","1533402802834","43.00553519","-78.82179837","0.5","170.2","gps"
"1533402806000","1533402804834","43.00551863","-78.82178812","0.25","170.2","gps"
"1533402808000","1533402806839","43.00550513","-78.82177852","0.0","0.0","gps"
"1533402810000","1533402808836","43.00549071","-78.82177054","0.0","0.0","gps"
"1533402813000","1533402811837","43.00547716","-78.82175938","0.0","0.0","gps"
"1533402828234","1533402829103","43.0044457","-78.8249917","0.0","0.0","network"
"1533402842000","1533402840836","43.00546682","-78.82179094","2.5","253.3","gps"
"1533402843000","1533402841834","43.00541283","-78.82187017","3.75","247.3","gps"
"1533402844000","1533402842834","43.00521558","-78.82214372","6.5","240.1","gps"
"1533402845000","1533402843835","43.00519919","-78.82224357","5.5","242.4","gps"
"1533402846000","1533402844846","43.00507678","-78.8222355","6.0","183.3","gps"
"1533402847000","1533402845837","43.0050161","-78.82223771","7.5","180.6","gps"
"1533402848000","1533402846851","43.00496489","-78.82227977","8.5","181.2","gps"
"1533402849000","1533402847836","43.00490136","-78.82230487","9.5","179.4","gps"
"1533402850000","1533402848835","43.00482777","-78.8223047","9.75","179.0","gps"
"1533402848248","1533402849033","43.0012914","-78.82039","0.0","0.0","network"
"1533402851000","1533402849838","43.00474244","-78.82230545","11.25","179.1","gps"
"1533402852000","1533402850833","43.00462419","-78.82234596","12.25","180.6","gps"
"1533402853000","1533402851834","43.00453095","-78.82235602","13.0","180.1","gps"
"1533402854000","1533402852850","43.00442002","-78.82236027","12.75","180.2","gps"
"1533402855000","1533402853835","43.00432309","-78.82237721","11.75","182.2","gps"
"1533402856000","1533402854843","43.00420857","-78.82237511","12.75","179.7","gps"
"1533402857000","1533402855836","43.00410854","-78.82234359","11.75","173.1","gps"
"1533402858000","1533402856836","43.00402956","-78.82233738","10.25","174.4","gps"
"1533402859000","1533402857835","43.0039433","-78.8223258","10.25","174.4","gps"
"1533402860000","1533402858835","43.00385721","-78.82232947","10.0","176.4","gps"
"1533402861000","1533402859835","43.00384042","-78.82235701","8.0","181.5","gps"
"1533402862000","1533402860836","43.00382286","-78.82237745","7.5","181.5","gps"
"1533402863000","1533402861836","43.00374062","-78.82236363","7.5","182.0","gps"
"1533402864000","1533402862836","43.00366485","-78.8224002","7.75","182.8","gps"
"1533402865000","1533402863835","43.00360743","-78.82241261","7.5","185.0","gps"
"1533402866000","1533402864835","43.00354837","-78.82239479","7.5","182.0","gps"
"1533402867000","1533402865835","43.00350049","-78.82239407","7.5","182.1","gps"
"1533402868000","1533402866845","43.00341902","-78.82241836","8.25","184.9","gps"
"1533402869000","1533402867845","43.00333648","-78.82240311","8.5","183.2","gps"
"1533402870000","1533402868835","43.00326083","-78.82243583","9.25","185.9","gps"
"1533402871000","1533402869834","43.00318275","-78.82246149","10.25","183.7","gps"
"1533402872000","1533402870834","43.00310925","-78.82245842","9.5","182.0","gps"
"1533402873000","1533402871837","43.00303313","-78.82246464","8.75","182.9","gps"
"1533402874000","1533402872834","43.00295847","-78.82245544","9.0","181.5","gps"
"1533402875000","1533402873837","43.00289721","-78.82244318","9.0","180.8","gps"
"1533402876000","1533402874835","43.00279138","-78.82242829","10.25","181.1","gps"
"1533402877000","1533402875839","43.00270074","-78.82243978","10.5","182.4","gps"
"1533402878000","1533402876838","43.00260809","-78.82245916","10.25","183.6","gps"
"1533402879000","1533402877835","43.00252948","-78.82247728","9.5","187.2","gps"
