"timestamp","system_time","lat","lon","speed","bearing","provider"
"1551353667000","1551353664506","43.01687364","-78.76804372","7.0","353.3","gps"
"1551353668000","1551353665640","43.01693571","-78.76804609","7.5","1.6","gps"
"1551353669000","1551353666509","43.01701456","-78.76803764","9.0","1.6","gps"
"1551353670000","1551353667422","43.01709381","-78.76805117","9.0","358.1","gps"
"1551353671000","1551353668509","43.01719895","-78.76805178","10.75","1.3","gps"
"1551353672000","1551353669509","43.01729913","-78.76804401","11.75","1.4","gps"
"1551353673000","1551353670507","43.01741401","-78.76803045","12.0","1.5","gps"
"1551353674000","1551353671510","43.01752097","-78.76802082","11.0","2.1","gps"
"1551353675000","1551353672431","43.01761776","-78.76800463","11.0","3.9","gps"
"1551353676000","1551353673432","43.01767575","-78.76799834","8.0","3.0","gps"
"1551353673108","1551353674285","43.0159667","-78.771529","0.0","0.0","network"
"1551353677000","1551353674425","43.01772508","-78.7679887","5.75","1.8","gps"
"1551353678000","1551353675432","43.01775822","-78.76799685","4.75","351.6","gps"
"1551353679000","1551353676510","43.01778415","-78.7680223","4.0","329.9","gps"
"1551353680000","1551353677509","43.01781334","-78.76805679","3.75","315.6","gps"
"1551353681000","1551353678431","43.01782756","-78.76812095","4.5","295.8","gps"
"1551353682000","1551353679431","43.01784434","-78.76816975","5.25","281.4","gps"
"1551353683000","1551353680509","43.01783659","-78.76823856","6.0","270.9","gps"
"1551353684000","1551353681960","43.01784647","-78.76833768","7.0","273.7","gps"
"1551353685000","1551353682960","43.01784472","-78.76844847","7.75","268.4","gps"
"1551353686000","1551353683958","43.01784453","-78.76856348","9.0","268.2","gps"
"1551353687000","1551353684968","43.01785239","-78.76867071","8.75","268.3","gps"
"1551353688000","1551353685970","43.01785262","-78.76879939","10.0","271.3","gps"
"1551353689000","1551353686977","43.01782916","-78.76890477","10.25","269.4","gps"
"1551353690000","1551353687961","43.01782089","-78.76900783","9.0","269.1","gps"
"1551353691000","1551353688901","43.01781218","-78.76906501","6.75","268.8","gps"
"1551353692000","1551353689513","43.01779486","-78.7691236","4.75","270.4","gps"
"1551353693000","1551353690889","43.01780225","-78.76916028","3.25","277.4","gps"
"1551353694000","1551353691509","43.01781337","-78.76920768","2.75","283.4","gps"
"1551353695000","1551353692423","43.01781099","-78.76925767","4.0","269.7","gps"
"1551353696000","1551353693432","43.01780146","-78.7693045","4.5","275.9","gps"
"1551353693835","1551353694399","43.0173669","-78.7708415","0.0","0.0","network"
"1551353697000","1551353694432","43.01780128","-78.76938139","5.75","272.1","gps"
"1551353698000","1551353695507","43.01780934","-78.76944598","5.75","274.6","gps"
"1551353699000","1551353696509","43.01778934","-78.7695216","5.5","270.3","gps"
"1551353700000","1551353697509","43.01780478","-78.76955888","3.5","269.7","gps"
"1551353701000","1551353698431","43.01781133","-78.76959751","3.0","263.9","gps"
"1551353702000","1551353699422","43.01781815","-78.76964514","3.0","268.6","gps"
"1551353703000","1551353700509","43.01781235","-78.76968954","2.75","270.5","gps"
"1551353704000","1551353701873","43.01781342","-78.7697263","2.0","269.5","gps"
"1551353706000","1551353703430","43.01780648","-78.76975943","2.0","275.8","gps"
"1551353707000","1551353704430","43.01781393","-78.76980043","3.0","284.1","gps"
"1551353708000","1551353705431","43.01782552","-78.76982631","3.0","296.1","gps"
"1551353709000","1551353706507","43.01787121","-78.76985251","4.25","328.8","gps"
"1551353710000","1551353707509","43.01790088","-78.76987367","4.25","338.1","gps"
"1551353711000","1551353708428","43.017942","-78.76988101","4.5","352.3","gps"
"1551353712000","1551353709437","43.0179871","-78.76989342","4.75","349.1","gps"
"1551353713000","1551353710431","43.01805896","-78.76990488","6.5","354.9","gps"
"1551353714000","1551353711509","43.01814902","-78.76989258","7.5","0.3","gps"
"1551353715000","1551353712606","43.01823697","-78.76989712","8.75","359.7","gps"
"1551353716000","1551353713606","43.01832803","-78.76988394","9.0","1.2","gps"
"1551353717000","1551353714606","43.01841552","-78.76988236","9.75","358.8","gps"
"1551353714535","1551353715216","43.0189162","-78.7700323","0.0","0.0","network"
"1551353718000","1551353715604","43.01851875","-78.76988509","10.0","359.7","gps"
"1551353719000","1551353716509","43.01859663","-78.76990598","10.0","358.0","gps"
"1551353720000","1551353717890","43.0187005","-78.76991399","10.75","359.8","gps"
"1551353721000","1551353718507","43.01878157","-78.76989649","10.5","2.0","gps"
"1551353722000","1551353719428","43.01887881","-78.76989813","11.0","3.0","gps"
"1551353723000","1551353720549","43.01896955","-78.76988777","10.25","4.2","gps"
"1551353724000","1551353721432","43.01903073","-78.76988634","7.5","5.5","gps"
"1551353725000","1551353722510","43.01908632","-78.76988119","5.75","2.0","gps"
"1551353726000","1551353723510","43.01911523","-78.76988579","3.75","2.3","gps"
"1551353727000","1551353724430","43.01915495","-78.76991408","3.75","352.0","gps"
"1551353728000","1551353725420","43.01919484","-78.76991073","4.0","0.8","gps"
"1551353729000","1551353726423","43.01924206","-78.76991493","4.75","0.7","gps"
"1551353730000","1551353727430","43.01930233","-78.76989337","5.5","3.9","gps"
"1551353731000","1551353728508","43.01935252","-78.76988452","6.5","4.2","gps"
"1551353732000","1551353729421","43.01941271","-78.7698848","6.75","4.1","gps"
"1551353733000","1551353730540","43.01948678","-78.7698811","8.0","2.9","gps"
"1551353734000","1551353731422","43.01956843","-78.76988018","8.5","1.7","gps"
"1551353735000","1551353732510","43.01963595","-78.76987656","9.0","1.9","gps"
"1551353736000","1551353733509","43.01971795","-78.76986449","9.5","2.3","gps"
"1551353737000","1551353734426","43.01981805","-78.76984334","10.25","1.8","gps"
"1551353738000","1551353735435","43.01991545","-78.7698362","10.5","3.5","gps"
"1551353735353","1551353736013","43.0202052","-78.7695938","0.0","0.0","network"
"1551353739000","1551353736432","43.02001371","-78.76983316","11.0","1.7","gps"
"1551353740000","1551353737509","43.02010705","-78.76984702","11.0","0.1","gps"
"1551353741000","1551353738509","43.02018699","-78.7698393","10.75","357.1","gps"
"1551353742000","1551353739723","43.02028045","-78.76985294","11.0","355.4","gps"
"1551353743000","1551353740726","43.02036721","-78.76986295","10.75","356.3","gps"
"1551353744000","1551353741508","43.02046458","-78.7698833","10.75","353.7","gps"
"1551353745000","1551353742509","43.02055049","-78.76991251","10.5","347.2","gps"
"1551353746000","1551353743510","43.02063858","-78.76995556","10.75","344.5","gps"
"1551353747000","1551353744509","43.02072702","-78.76999373","11.0","342.4","gps"
"1551353748000","1551353745431","43.02081323","-78.77003107","10.75","341.1","gps"
"1551353749000","1551353746509","43.02090185","-78.77009068","11.0","337.9","gps"
"1551353750000","1551353747509","43.02098612","-78.77014348","11.0","334.5","gps"
"1551353751000","1551353748871","43.02106457","-78.77021911","10.25","328.7","gps"
"1551353752000","1551353749766","43.02114195","-78.77028821","10.25","327.6","gps"
"1551353753000","1551353750763","43.0212309","-78.77037463","10.5","322.5","gps"
"1551353754000","1551353751510","43.02132062","-78.77046601","10.75","321.1","gps"
"1551353755000","1551353752508","43.02137408","-78.77055152","10.25","315.7","gps"
"1551353756000","1551353753510","43.02144065","-78.77064925","10.25","311.9","gps"
"1551353757000","1551353754511","43.02149424","-78.7707377","10.5","308.2","gps"
"1551353758000","1551353755431","43.02157126","-78.77084516","10.5","307.1","gps"
"1551353759000","1551353756430","43.02161615","-78.77095398","10.25","301.5","gps"
"1551353756145","1551353756798","43.0211746","-78.7707988","0.0","0.0","network"
"1551353760000","1551353757430","43.02164846","-78.77107446","10.75","295.3","gps"
"1551353761000","1551353758509","43.02169941","-78.77119479","11.0","291.2","gps"
"1551353762000","1551353759565","43.02174028","-78.77133396","11.5","288.9","gps"
"1551353763000","1551353760510","43.0217646","-78.77147243","11.5","287.0","gps"
"1551353764000","1551353761431","43.02178621","-78.77162601","12.0","284.0","gps"
"1551353765000","1551353762509","43.02179731","-78.77177778","12.25","280.1","gps"
"1551353766000","1551353763508","43.02181259","-78.77194068","12.25","279.9","gps"
"1551353767000","1551353764507","43.02182933","-78.7720781","12.5","278.1","gps"
"1551353768000","1551353765509","43.02181854","-78.77221828","12.25","273.2","gps"
"1551353769000","1551353766431","43.02181953","-78.77237501","12.25","274.0","gps"
"1551353770000","1551353767509","43.02184217","-78.77252506","12.75","275.0","gps"
"1551353771000","1551353768606","43.02185251","-78.77266676","12.5","273.5","gps"
"1551353772000","1551353769509","43.02186502","-78.7728454","12.75","273.6","gps"
"1551353773000","1551353770510","43.02188098","-78.77301327","12.75","272.9","gps"
"1551353774000","1551353771432","43.02190062","-78.77317374","12.0","273.8","gps"
"1551353775000","1551353772510","43.02190598","-78.77327271","11.0","275.0","gps"
"1551353776000","1551353773509","43.02188845","-78.77338681","9.75","269.6","gps"
"1551353777000","1551353774508","43.02188478","-78.77350214","8.75","272.6","gps"
"1551353778000","1551353775883","43.02189961","-78.773594","7.75","274.7","gps"
"1551353779000","1551353776882","43.02189252","-78.77366688","6.75","273.3","gps"
"1551353776904","1551353777598","43.0216352","-78.7738132","0.0","0.0","network"
"1551353780000","1551353777884","43.02189765","-78.77374017","5.75","278.8","gps"
"1551353781000","1551353778507","43.0219103","-78.77376895","4.5","284.2","gps"
"1551353782000","1551353779509","43.02193034","-78.77382383","4.75","297.7","gps"
"1551353783000","1551353780508","43.02196888","-78.77385515","4.5","319.9","gps"
"1551353784000","1551353781429","43.02200822","-78.77388311","4.5","339.7","gps"
"1551353785000","1551353782431","43.02203222","-78.77387929","4.75","352.3","gps"
"1551353786000","1551353783432","43.02208479","-78.77388491","5.0","355.6","gps"
"1551353787000","1551353784889","43.02212932","-78.77388627","5.5","358.7","gps"
"1551353788000","1551353785509","43.02221765","-78.77386589","7.75","7.1","gps"
"1551353789000","1551353786430","43.02227169","-78.77382288","7.25","12.1","gps"
